categories_id,group,ep_sector,ep_subsector,tilt_sector,tilt_subsector
bf28c021c592e1e90b08e459e58cb68f1f7079b8,metallurgy_metalworking,steel_metal_transformation,pipelines,Industry,Other Industry
131bc12bf75fbbbab1accea41dbdae34a51d7832,metallurgy_metalworking,steel_metal_transformation,porches_metal,Metals,Other Metals
35985ca7251f4380632f7c62815bfb3b5ef3bf40,metallurgy_metalworking,steel_metal_transformation,precision_mechanics,Industry,Other Industry
0b78efbbea08d1f75a6dbb63514b87276719f022,metallurgy_metalworking,steel_metal_transformation,boilermaking_aeronautic,Industry,Other Industry
f6ee34d321503d33010e7c68bc4210698110feaa,metallurgy_metalworking,steel_metal_transformation,boilermaking_heavy,Industry,Other Industry
db1c930271536c72571546c6e4779f8e21cd0501,metallurgy_metalworking,steel_metal_transformation,boilermaking_precision,Industry,Other Industry
6e06824e10005f53e6c19bc27c520a4572783a5f,metallurgy_metalworking,steel_metals,bells_casting,Industry,Other Industry
9d99a098f005bb766c4b3cd3dc5525252759da3b,metallurgy_metalworking,steel_metal_transformation,boilermaking_naval,Industry,Other Industry
9ba9baab0ffabf4dcad838a4d5bc446f2e211842,metallurgy_metalworking,steel_metal_transformation,tubular_structures,Industry,Other Industry
a832ffa41aaede14e400fdd139eec9c1c7abe0ea,energy_raw_materials,raw_materials,clay_and_kaolin,Non-metallic Minerals,Other Non-metallic Minerals
9e64dd53058007398cb84a5faad805482da02379,energy_raw_materials,raw_materials,limestone_industrial,Non-metallic Minerals,Cement
fb9e679d61fe3074e48f5f0d8574af8d36195c3d,energy_raw_materials,raw_materials,quartz_and_quartz_sand,Non-metallic Minerals,Other Non-metallic Minerals
777478217c21629d012f772835b3261a4ceda2f2,energy_raw_materials,raw_materials,salt_industrial,Non-metallic Minerals,Other Non-metallic Minerals
eda24a847859e2b6929c7815c0fa22ec7972d1c1,energy_raw_materials,raw_materials,sand_and_gravel,Non-metallic Minerals,Cement
798016e217eef16e7451c8b3a87f6c83c2184078,energy_raw_materials,stones_minerals,granite,Non-metallic Minerals,Other Non-metallic Minerals
e199790886a043ebcdab68c1b97424fdb745bcdd,energy_raw_materials,stones_minerals,marble,Non-metallic Minerals,Other Non-metallic Minerals
9e3eed7d322d5b61ed58d1850012bf5de7228205,energy_raw_materials,stones_minerals,marble_granules_and_powder,Non-metallic Minerals,Other Non-metallic Minerals
d257412a1b6a881e947bfbb071107f2e48710a8e,energy_raw_materials,stones_minerals,metal_powders,Metals,Other Metals
3f0014d21b9533d86ade773176753976e9fe7891,energy_raw_materials,stones_minerals,minerals,Non-metallic Minerals,Other Non-metallic Minerals
c8df4ccf3c06c794461d3f2ef022c33cb084b048,energy_raw_materials,stones_minerals,natural_abrasives,Industry,Chemicals
7111c7e535812ee3a5cf9087236088e031cfc7ea,energy_raw_materials,stones_minerals,tufa,Non-metallic Minerals,Other Non-metallic Minerals
32bcb9da832caccb380f9b1a3ab71b5bce6797fe,energy_raw_materials,stones_minerals,alabaster,Non-metallic Minerals,Other Non-metallic Minerals
13773c3ce6831cda0fd4ce3c39f5b7e427e6967a,glass_construction_materials,cement_and_additives,,Non-metallic Minerals,Cement
58b11e658de626fdf0fc10ff93b1e7aa7a4795d1,glass_construction_materials,roadlaying_materials,,Non-metallic Minerals,Other Non-metallic Minerals
a31622be57693ee4bcaf5501c971c9c9788b4731,glass_construction_materials,coatings_putties_and_sealing_products,,Non-metallic Minerals,Other Non-metallic Minerals
e6d584a15fa9dcdaeaa7df711cf6ed0a5ccd73a2,glass_construction_materials,plaster_and_plaster_products,,Non-metallic Minerals,Other Non-metallic Minerals
e9d6f35e310a5a4d09673728e592d2619ac016d4,business_services,environment,metals_recovery_and_recycling,Metals,Other Metals
5eeb5f87311c4bf25ab628acdacdc14b8e9e17b7,business_services,environment,scrap_iron_salvaging_and_recycling,Metals,Iron & Steel
6ddc38672bc58ec0bd92245903a923431edfb019,metallurgy_metalworking,import_export_steels_and_metals,,Metals,Iron & Steel
d3a7a3c40afd18a7a840942262099f23f65c19a0,metallurgy_metalworking,steel_metal_transformation,bending_steels_and_metals,Metals,Iron & Steel
8d926b734410de5ba68daa17089a14c1bc1b70f7,metallurgy_metalworking,steel_metal_transformation,boilers_stainless_steel,Metals,Iron & Steel
2eed5a1fd604b1d3ec561a07257b8a1eb99f2cfd,metallurgy_metalworking,steel_metal_transformation,boring_steels_and_metals,Metals,Iron & Steel
157f4f5953d1a5bfee474217567dc2e650685d0b,metallurgy_metalworking,steel_metal_transformation,brazing_steels_and_metals,Metals,Iron & Steel
2092de203e479b67bea02356318c0c8fc8e0c45c,metallurgy_metalworking,steel_metal_transformation,broaching_steels_and_metals,Metals,Iron & Steel
62dea331c70a02280d5f71a27ec140305aff9296,metallurgy_metalworking,steel_metal_transformation,bronzing_steel_and_metals,Metals,Iron & Steel
8c02cdfddde68d166c1352fa745df959f4ff3630,metallurgy_metalworking,steel_metal_transformation,canopies_metal,Metals,Other Metals
e593b1156ce341881d18b82747a3c0bb490c160a,metallurgy_metalworking,steel_metal_transformation,chrome_plating,Metals,Other Metals
b044eec1205c7ef2fde9e38db6b9b308a1bd791a,metallurgy_metalworking,steel_metal_transformation,cleaning_steel_and_metals,Metals,Iron & Steel
0880f49af456479b3e4f99c1ed0d14217e26782a,metallurgy_metalworking,steel_metal_transformation,cutting_steels_and_metals,Metals,Iron & Steel
51512f8bd1f629f1762410788940c2203c0e8297,metallurgy_metalworking,steel_metal_transformation,drawing_steel_and_metals,Metals,Iron & Steel
5f39bc8b1f90c93730e9ae08adaee5603c0dc424,metallurgy_metalworking,steel_metal_transformation,emerising_steels_and_metals,Metals,Iron & Steel
ee1aabf520b1afaf4b4fe23f38b25f764cdd9eb9,metallurgy_metalworking,steel_metal_transformation,extrusion_steel_and_metals,Metals,Iron & Steel
7061a8e2d4589b1a14da500de50bbc15d66e068f,metallurgy_metalworking,steel_metal_transformation,flocking_steels_and_metals,Metals,Iron & Steel
13c18ddb551037d65f6d2eb278df106e11c29714,metallurgy_metalworking,steel_metal_transformation,folding_steels_and_metals,Metals,Iron & Steel
ef0cd8c3d9c1fa09d83a4bc0802fbef407b52f64,metallurgy_metalworking,steel_metal_transformation,forming_steels_and_metals,Metals,Iron & Steel
d88ec58a80ddf7be9e371d964d3eaf19355ad808,metallurgy_metalworking,steel_metal_transformation,galvanization_steels_and_metals,Metals,Iron & Steel
81e6b6d19026c3d47a9960a18e4b879b668d0924,metallurgy_metalworking,steel_metal_transformation,grinding_steels_and_metals,Metals,Iron & Steel
50f1f56ee38dc55bcf3dfd6653a82367ac289eed,metallurgy_metalworking,steel_metal_transformation,halls_metal,Metals,Other Metals
bf581fc05bf88adb3f445acb8c4eb9e57f5332eb,metallurgy_metalworking,steel_metal_transformation,heat_treatment_of_steels_and_metals,Metals,Iron & Steel
3010bc9509b08fb94c29995c7b8ff723baeb62ca,metallurgy_metalworking,steel_metal_transformation,industrial_furnaces,Metals,Iron & Steel
c4f1e7c54b903f016850a53ba4ecdee7cf233a54,metallurgy_metalworking,steel_metal_transformation,industrial_sheet_metal_work,Metals,Iron & Steel
038d2d8209f754402f0a0fa1b9816da02c868bf1,metallurgy_metalworking,steel_metal_transformation,lacquering_steels_and_metals,Metals,Iron & Steel
6b504bbead6baab51cdfd68dcd1b793889983be9,metallurgy_metalworking,steel_metal_transformation,metallization,Metals,Other Metals
0cce2f90db7664f1a4e8032dcc85203f7c9debcb,metallurgy_metalworking,steel_metal_transformation,milling_steels_and_metals,Metals,Iron & Steel
749d1d7110e8994fa6e8202d5b602bec951160b5,metallurgy_metalworking,steel_metal_transformation,perforation_of_steels_and_metals,Metals,Iron & Steel
1f6fe694bbd6a46f955ea624e482c337dc57f4de,metallurgy_metalworking,steel_metal_transformation,plastic_coating_steels_and_metals,Metals,Iron & Steel
ac147a36a9871ef49ddfc49a4363c4b71bafe0b4,metallurgy_metalworking,steel_metal_transformation,polishing_steels_and_metals,Metals,Iron & Steel
ba9194288909a736614a88abe1ab3d97c3ee8d5d,metallurgy_metalworking,steel_metal_transformation,scouring_steels_and_metals,Metals,Iron & Steel
a2e8149c59385387fef3c6aab3e2a49340f204bd,metallurgy_metalworking,steel_metal_transformation,shaping_steels_and_metals,Metals,Iron & Steel
ea96b165ad2cc40c96d3ce75a4a01669c0798e4b,metallurgy_metalworking,steel_metal_transformation,shearing_steels_and_metals,Metals,Iron & Steel
4652bcd9d24240974c60764b48b573b2d323dc6f,metallurgy_metalworking,steel_metal_transformation,sheds_iron_and_steel,Metals,Iron & Steel
a1fe73a7a184cd62feee404a53aafbb70b20433f,metallurgy_metalworking,steel_metal_transformation,sintering_steels_and_metals,Metals,Iron & Steel
80ccf9b1dcdf7c1720c3c54478dfd3b978d7d6b2,metallurgy_metalworking,steel_metal_transformation,slotting_steels_and_metals,Metals,Iron & Steel
7807023f6054508fc1bf6ca865af83cbb86f2d29,metallurgy_metalworking,steel_metal_transformation,stamping_steels_and_metals,Metals,Iron & Steel
a14c3b1b84d9860b987da64cee1c73d5a5498a31,metallurgy_metalworking,steel_metal_transformation,straightening_steels_and_metals,Metals,Iron & Steel
b8143d4b3ccf6438828f3caec72742740509454a,metallurgy_metalworking,steel_metal_transformation,structures_aluminium,Metals,Other Metals
42b00a5db4e6786f34491f1bc78f4e3916b4d4eb,metallurgy_metalworking,steel_metal_transformation,tanks_metal,Metals,Other Metals
987bd39c0d5b656795dc05c3ce5de1dc9bf0289a,metallurgy_metalworking,steel_metal_transformation,tapping_steels_and_metals,Metals,Iron & Steel
91d28c2d923b2f71cc729c2192dd83324333acb2,metallurgy_metalworking,steel_metal_transformation,turning_steels_and_metals,Metals,Iron & Steel
709152bdf8c858750aba80267cfcd8073bab4d4d,metallurgy_metalworking,steel_metal_transformation,varnishing_steels_and_metals,Metals,Iron & Steel
c7b54f91f36561942f092f90503339575ab2d0bf,metallurgy_metalworking,steel_metal_transformation,welding_work_steels_and_metal,Metals,Iron & Steel
cff53720714f146c73243624dcb589651a2f6885,metallurgy_metalworking,steel_metals,aluminium_alloys,Metals,Other Metals
2ed05a63862ba62001d872c3b74b838e40f27ae0,metallurgy_metalworking,steel_metals,aluminium_coatings,Metals,Other Metals
d79dfb72e5e4eefa531f1e1097abefb0b74f51b7,metallurgy_metalworking,steel_metals,brass,Metals,Other Metals
01d3d885af8c22da6bba3e4bd937641a5377421a,metallurgy_metalworking,steel_metals,bronze,Metals,Other Metals
df2ab5efe3374cfbd3b0626989daf18d32f99087,metallurgy_metalworking,steel_metals,cast_iron_special_grade,Metals,Iron & Steel
46679235f97caeb29cbb5130556f2b4ec697adc2,metallurgy_metalworking,steel_metals,casting_of_special_and_high_grade_steels,Metals,Iron & Steel
7752efb417de1af73631dd2f4a81c6e319ef686f,metallurgy_metalworking,steel_metals,casting_steel,Metals,Iron & Steel
1fc45edd40faec6b6297c73366e3487583805e9b,metallurgy_metalworking,steel_metals,foundries_aluminium,Metals,Other Metals
eb8f062c5277db8b1ced33b1dde12c03ad3ade5a,metallurgy_metalworking,steel_metals,gold,Metals,Other Metals
71824c5d49b186ec9c3ba96803ec9bd79d459124,metallurgy_metalworking,steel_metals,iron_pig,Metals,Iron & Steel
c16f7000100402e9cead2bcaa7c019d90e99499b,metallurgy_metalworking,steel_metals,precious_metals_powder,Metals,Other Metals
3d271b20129be273ec5f16bf8d3510e25df4f178,metallurgy_metalworking,steel_metals,stainless_steels,Metals,Iron & Steel
19d6a4ee08e6d4641a4f3b987c125a697c4a60d4,metallurgy_metalworking,steel_metals,steel_structural,Metals,Iron & Steel
3216903c709c1cfc92ea8a82a21e080ed8f68a31,metallurgy_metalworking,steel_metals,steel_tool,Metals,Iron & Steel
7701332d12eaeb44569505581da37a642a251c10,metallurgy_metalworking,steel_metals,tin_alloys,Metals,Iron & Steel
b19c8484d87b018853db222408cebaabc9b29a52,metallurgy_metalworking,steel_metals,zirconium,Metals,Other Metals
4e0e48cd81e1ec9714b20418f219f4fb69549bbc,metallurgy_metalworking,steel_metals,steel_crude,Metals,Iron & Steel
0fda57031ba0c3f1607ece687614b6bcfbdc8f56,metallurgy_metalworking,steel_metals,,Metals,Iron & Steel
5d8e92020da15a365b1974845fd10095a3b2faec,metallurgy_metalworking,steel_metal_transformation,boilers_copper,Metals,Iron & Steel
6c36c4c60eb2a042f261bbc66c3cd319c8c4d515,metallurgy_metalworking,steel_metal_transformation,boilers_light_alloy,Metals,Iron & Steel
cc9f598a5c0bb0139d0c2768d008732a6981132e,metallurgy_metalworking,steel_metal_transformation,bridges_metal,Metals,Other Metals
bbe92ddb0ad37f603981a49bea41be83173396d4,metallurgy_metalworking,steel_metal_transformation,cisterns_metal,Metals,Other Metals
f0788c52686dc7efee1637d202d4c2d7e3b729c9,metallurgy_metalworking,steel_metal_transformation,engraving_industrial_steels_and_metals,Metals,Iron & Steel
098fb9b881bd87dc62ae7e7fcb78aee066ab4566,metallurgy_metalworking,steel_metal_transformation,frameworks_lightweight_metal,Metals,Other Metals
26f650bed9f9236fb483691972a1eab6324d67a4,metallurgy_metalworking,steel_metal_transformation,gold_and_silver_plating_steels_and_metals,Metals,Other Metals
914c6b15dd35e3291663c4d80085ff4bd63aa79c,metallurgy_metalworking,steel_metal_transformation,iron_steel_and_metallurgy_import_export,Metals,Iron & Steel
cf85a76e5f5fe38992d16d24ba66efb2b369cd40,metallurgy_metalworking,steel_metal_transformation,nickel_plating,Metals,Other Metals
7cac2dbd28886af019ab09202f1b5fb4383e8515,metallurgy_metalworking,steel_metal_transformation,sand_blasting_steels_and_metals,Metals,Iron & Steel
0006c6d1f0b3041ba68fde6366a9d144cf416db1,metallurgy_metalworking,steel_metal_transformation,screw_cutting_steels_and_metals,Metals,Iron & Steel
e8a949ce30fead86dd311aaf05c2632275653c8c,metallurgy_metalworking,steel_metal_transformation,sharpening_steels_and_metals,Metals,Iron & Steel
d86edc3879285e9bcb8be9950e823244f5504611,metallurgy_metalworking,steel_metal_transformation,shot_blasting_steels_and_metals,Metals,Iron & Steel
9f3a0c6e55328be26e7443dc980526ede1bb0225,metallurgy_metalworking,steel_metal_transformation,silos_metal,Metals,Other Metals
6de873b90a6f2a3e01f9ae923dd0d487ca54615b,metallurgy_metalworking,steel_metal_transformation,vats_metal,Metals,Other Metals
ae504467cb71fbaa86fa42da49b6914abaff9669,metallurgy_metalworking,steel_metals,foundries_copper_bronze_and_brass,Metals,Other Metals
cd5d89dbeffa2da2c37cdb0872dddbe6d18ab5e3,metallurgy_metalworking,steel_metals,palladium,Metals,Other Metals
61b2f9918269c837f3ceeffdf9a317bdaecdf9d7,metallurgy_metalworking,steel_metals,platinum,Metals,Other Metals
ca5f07b685424309cdfd99c0e6b3a818c9a0a686,metallurgy_metalworking,steel_metals,steel_carbon,Metals,Iron & Steel
faa8c53025925fec4fac067dc286db3438eef007,metallurgy_metalworking,steel_metals,steel_chrome,Metals,Iron & Steel
ebd644554fc6d9a078db63d7d04c98a0ba4c73e0,metallurgy_metalworking,steel_metals,steels_nickel,Metals,Iron & Steel
c1290e1a41d265c94d48a7bdbe18613fa54af1d3,metallurgy_metalworking,steel_metals,white_malleable_cast_iron,Metals,Iron & Steel
b77a2a4621f4e73a72db6a3b286c87d38932cd30,metallurgy_metalworking,steel_special,,Metals,Iron & Steel
35db228e9c0888e20c42f289e549523a5cfb2d1f,metallurgy_metalworking,steel,,Metals,Iron & Steel
4dee56cb7a1fa79cde860d79899c9d089cfeb514,metallurgy_metalworking,steels_and_metals_forming_and_cutting,,Metals,Iron & Steel
81f69dbd4c48cc8ed3fb8f04b81097b82bb6003e,metallurgy_metalworking,steels_and_metals_machining,,Metals,Iron & Steel
e7501d8a505bf6a4d7438f8d58f7634af0bf211e,metallurgy_metalworking,steels_and_metals_surface_treatment_and_coating,,Metals,Iron & Steel
4a6cf87f41d939a604cbc5ac2df92e6f8cdcc541,metallurgy_metalworking,steels_and_metals_welding_and_brazing,,Metals,Iron & Steel
cb22d738918ce3d91c9923290bdd97b76c8ff96d,metallurgy_metalworking,steel_metal_transformation,iron_and_steel_products_trade,Metals,Iron & Steel
90ef859c1e4298b2d0ad4745efd3e2493351134d,metallurgy_metalworking,steel_metal_transformation,oxidation_metals,Metals,Other Metals
145ab42940540728ad2575fec83c91f143f659e6,metallurgy_metalworking,steel_metal_transformation,poles_metal,Metals,Other Metals
5e0d206b5a598b8161ff268a22801e29dbfc6de7,metallurgy_metalworking,steel_metal_transformation,pylons_metal,Metals,Other Metals
7437d2722d5ae54d539e4d8856d0e3e1936aa37c,metallurgy_metalworking,steel_metal_transformation,scouring_steels_and_materials,Metals,Iron & Steel
ce779609cc8404d3455f24e3d5f00b963222efff,metallurgy_metalworking,steel_metal_transformation,towers_metal,Metals,Other Metals
9a8738dad20686cb8b7e965c2de15f2a6c279bc6,metallurgy_metalworking,steel_metal_transformation,zinc_electroplating,Metals,Other Metals
e0a6fdf3c84067d8a2b4c7e8f7491ee431c98213,business_services,environment,engine_disposal,Metals,Other Metals
27fe3fb56e078e3faca6bb2157fc770289049068,metallurgy_metalworking,steel_metal_transformation,,Metals,Iron & Steel
42124d49c539216caaaf1864b2f13f003b9ddc68,business_services,environment,packaging_recycling,Industry,Other Industry
f5c9a7a5248445578ffa7325b7e4c9822fddbaa6,business_services,environment,plastics_recovery_and_recycling,Land Use,Agriculture & Livestock
b37dfc4a9d731bf84194c71f1d5915d5a4c2f735,business_services,environment,processing_and_recycling_of_waste,Land Use,Agriculture & Livestock
9d827e2af8d2cbf749bf613b4d92316b8c48f921,business_services,environment,slaughterhouse_waste_recovery_and_recycling,Land Use,Agriculture & Livestock
8ee99cdf661e4e7571e755f1a7befce288bd8c8a,business_services,environment,textiles_recovery_and_recycling,Industry,Other Industry
30e62cf79471d75834a601ab26b27e9d4db6dcd9,agriculture_livestock,agricultural_production,,Land Use,Agriculture & Livestock
df243be9d16e059b229b2611182efb9957f5df55,agriculture_livestock,agricultural_production,chestnuts_and_sweet_chestnuts,Land Use,Agriculture & Livestock
ec9fc2ec1f83335b23f23cacd2119450bc36d15d,agriculture_livestock,agricultural_production,soil_preparation_services,Land Use,Fishing & Forestry
a059e37d64e441c81af5550d442a20fcf08c334b,agriculture_livestock,agricultural_production,tobacco,Land Use,Agriculture & Livestock
3827326cd09d6c5782b781774dbdece78ff99199,agriculture_livestock,agriculture_import_export,,Land Use,Agriculture & Livestock
673f0ce9da751ed1d55249d389cc60ebb1d0d025,agriculture_livestock,animal_production,animal_production,Land Use,Agriculture & Livestock
e5da1f5d18aade453197df092f46117de254a43a,agriculture_livestock,animal_production,beeswax,Land Use,Agriculture & Livestock
1b885ff60ae62273c9623d2de755489b06d7b388,agriculture_livestock,animal_production,foie_gras,Land Use,Food Related Products
c1806b82886a8af180f706934e0a8c9948170411,agriculture_livestock,animal_production,honey,Land Use,Agriculture & Livestock
28fc1ec69bcaea96158208b72b94834cf94b0675,agriculture_livestock,animals_livestock,,Land Use,Agriculture & Livestock
0992f67d65a298fbc658cba1437ea8ab11ac19d0,agriculture_livestock,animals_livestock,aquaculture_and_pisciculture,Land Use,Agriculture & Livestock
97b1f0dc186c52d060d88d61740d29843d29c4fd,agriculture_livestock,animals_livestock,aquariums_terrariums_and_accessories,Land Use,Agriculture & Livestock
0ed0365d0ff4f332b9f85ec29043f68a245d921c,agriculture_livestock,animals_livestock,birdseed,Land Use,Agriculture & Livestock
90a8b2e3f96a3fb5cd7c9c7e7ad5f61dcbf38ea2,agriculture_livestock,animals_livestock,calves_and_cattle_slaughter,Land Use,Agriculture & Livestock
81d92628396b9d7432f5a0f7aa2b4eaf516c72a4,agriculture_livestock,animals_livestock,cat_food,Land Use,Agriculture & Livestock
1c94e6e0f344f097449793001e46c80c50fa263f,agriculture_livestock,animals_livestock,cattle_dairy,Land Use,Agriculture & Livestock
de7388c231d32c0742da53d7e83bcb3ad7b69330,agriculture_livestock,animals_livestock,dog_food,Land Use,Agriculture & Livestock
12d6ab6bb6c0a893defcd088c902d7061c790c8d,agriculture_livestock,animals_livestock,dogs_and_cats_articles_for,Land Use,Agriculture & Livestock
4f9d731cde958184a5fb214421599fd2d190a321,agriculture_livestock,animals_livestock,feed_for_fish_farming,Land Use,Fishing & Forestry
072eaae674c23daa84eda6db3b55b6b3fe58849f,agriculture_livestock,animals_livestock,fish_fresh_water,Land Use,Fishing & Forestry
47ee640a0b8c10489152f3eb043e43b33949cd15,agriculture_livestock,animals_livestock,fish_processing,Land Use,Fishing & Forestry
27340d418f97595e7aaaf1e6a927a2c7243329f6,agriculture_livestock,animals_livestock,fodder_and_straw,Land Use,Agriculture & Livestock
338b0757cad31e423a0039f7916c9f3a066e40a4,agriculture_livestock,animals_livestock,grains_livestock_and_poultry,Land Use,Agriculture & Livestock
5733882b5c95cee13b216527f3e1d9be611317a0,agriculture_livestock,animals_livestock,livestock_and_poultry_feed,Land Use,Agriculture & Livestock
2d31e34a394c61a120a5aba77723b606d81b4a58,agriculture_livestock,animals_livestock,pigeons,Land Use,Agriculture & Livestock
7e59b67dc08a120ffeac53a57f9c17fdc5518b52,agriculture_livestock,animals_livestock,premix_for_livestock_and_poultry,Land Use,Agriculture & Livestock
69e2d7632fb357ad65011fd093d88579c2166868,agriculture_livestock,animals_livestock,stud_farms,Land Use,Agriculture & Livestock
4afa77cb2210ee121c5ff95145f6b18ff189962c,agriculture_livestock,animals_livestock,terrariums_and_accessories,Land Use,Agriculture & Livestock
df9221a2113ae2215cf8d2b48e4ad90317cc458c,agriculture_livestock,animals_livestock,veterinary_services,Land Use,Agriculture & Livestock
ab2c6aeae1f4235736af780e270db14f97cc1afe,agriculture_livestock,bedding_plants_bulbs_and_seeds,,Land Use,Agriculture & Livestock
aa4cc6ad94e19bfeec738975e7eb2069c538bea4,agriculture_livestock,cattle,,Land Use,Agriculture & Livestock
fe91f23568fd0e63dbd63e20d37c8d76d7abaefb,agriculture_livestock,cereals_and_grains,,Land Use,Agriculture & Livestock
f4df55073c4af820e6c43b2894a2907beface7a6,agriculture_livestock,cereals_grains,rice,Land Use,Agriculture & Livestock
8f245f9069ad7dda2741ea35f09561cea32cb959,agriculture_livestock,dried_fruits,,Land Use,Agriculture & Livestock
a90b49a2a24fa062d4e3806bfdd603f8b57014d3,agriculture_livestock,eggs,,Land Use,Agriculture & Livestock
d682ac74e481f9a53f4e48b3431d81836327020f,agriculture_livestock,fertilizers_and_soil_conditioners,,Land Use,Fishing & Forestry
45225cefa02ba12e54785e19410e85e686cc4475,agriculture_livestock,fish,,Land Use,Fishing & Forestry
8e2b09d161dce60972299645553b8433e395dba5,agriculture_livestock,fruit,,Land Use,Agriculture & Livestock
b3cbd7b4cfde1618080d00a1f1a4a7eede45b197,agriculture_livestock,fruits_and_vegetables_import_export,,Land Use,Agriculture & Livestock
2644593a0b2b0505846f37f881f860e5c997b6b3,agriculture_livestock,fruits_vegetables,beetroot,Land Use,Agriculture & Livestock
8366f670294ee1d4100014f153ba819ad1ae8b72,agriculture_livestock,fruits_vegetables,berries,Land Use,Agriculture & Livestock
ff381debf334a77edc719793be6334d3b64ae005,agriculture_livestock,fruits_vegetables,citrus_fruits,Land Use,Agriculture & Livestock
04618b92f143f27d8028da00a948573492cabcbd,agriculture_livestock,fruits_vegetables,freeze_dried_fruit,Land Use,Food Related Products
7c40e440c06a28af5386f0665ff407e51c8cbd4b,agriculture_livestock,fruits_vegetables,garlic,Land Use,Agriculture & Livestock
1dc15b8d6cbce524996bf22235be6bb632d5a62a,agriculture_livestock,fruits_vegetables,grapes,Land Use,Agriculture & Livestock
45c867f996082ba226bee0b17462b7a0545f7a2f,agriculture_livestock,fruits_vegetables,mushrooms,Land Use,Agriculture & Livestock
db43c338c3b5b13cc1167aaf271fc59baa790907,agriculture_livestock,fruits_vegetables,olives,Land Use,Agriculture & Livestock
2bc0eab864a11f9862870df199f2815fb9cc1237,agriculture_livestock,fruits_vegetables,potatoes,Land Use,Agriculture & Livestock
b14ef504b2c894a37fecd1bc8ef36f6765b0f363,agriculture_livestock,fruits_vegetables,pulses,Land Use,Agriculture & Livestock
332d31e12496e8e28c990c702eba174051641548,agriculture_livestock,fruits_vegetables,tropical_fruits,Land Use,Agriculture & Livestock
6bc64ab64d9a9ea825621bd90008d4b70eba7009,agriculture_livestock,fruits_vegetables,vegetables_dried,Land Use,Food Related Products
0527e1ab2bc6e8ec83ec3900e36b71de4bbf32e2,agriculture_livestock,fruits_vegetables,vegetables_fresh,Land Use,Agriculture & Livestock
6a22413c8477329955187ee4acaf6c7e9d7316fc,agriculture_livestock,fur_farming,,Land Use,Food Related Products
186c04769f4fc739fced77f192ff824a27c32ee0,agriculture_livestock,horticulture_forestry,,Land Use,Fishing & Forestry
de3f6e863c4352a0e0b98fbd4d5c7a0579c5493d,agriculture_livestock,horticulture_forestry,artificial_plants,Land Use,Fishing & Forestry
43a056ba7313bd3fd262f8c617ad7a3c9039feed,agriculture_livestock,horticulture_forestry,bonsai_trees,Land Use,Fishing & Forestry
0f51832494f4d2c6bf0bcc322cb4ef4252c4780d,agriculture_livestock,horticulture_forestry,cotton_plants,Land Use,Fishing & Forestry
db5e790521308db135bd25779b55b535d08978c5,agriculture_livestock,horticulture_forestry,cut_flowers,Land Use,Fishing & Forestry
cb7d38fceaf75490d0f2cae64f5a5534962de34e,agriculture_livestock,horticulture_forestry,dried_flowers,Land Use,Fishing & Forestry
e22f45086927dd0c45abb802bc00921cda9bd186,agriculture_livestock,horticulture_forestry,floristry_equipment_and_supplies,Industry,Machinery & Equipment
5ca51d282950fe8aee6980d5e79181130be57ae0,agriculture_livestock,horticulture_forestry,flower_arrangement,Land Use,Fishing & Forestry
f7596965ab5afd19276f8e331bd2822e27f41a7f,agriculture_livestock,horticulture_forestry,flowering_plants,Land Use,Fishing & Forestry
648a34e9724814ab2e10ee8ae0cf1a235c798074,agriculture_livestock,horticulture_forestry,flowers,Land Use,Fishing & Forestry
270f595656ff81bbe180f0fb91d6320fc9b8bd9d,agriculture_livestock,horticulture_forestry,flowers_and_plants_greenhouse,Land Use,Fishing & Forestry
54cd211dc762341b5325f15128b71432f59e789a,agriculture_livestock,horticulture_forestry,forestry,Land Use,Fishing & Forestry
f38fe2046246dbe1dbfab854b821ba7a7be43225,agriculture_livestock,horticulture_forestry,fruit_trees,Land Use,Agriculture & Livestock
5b100c5633216c4c895a6c28ed4fc6e22ab1cccb,agriculture_livestock,horticulture_forestry,garden_watering_systems,Industry,Other Industry
b9a2b89c701bd201a837c34b83d6b385ef5ac353,agriculture_livestock,horticulture_forestry,green_leaf_plants,Land Use,Agriculture & Livestock
69f2792b1327483e3b55d23c5aab12d3bded4969,agriculture_livestock,horticulture_forestry,greenhouse_plants,Land Use,Agriculture & Livestock
48d4c87d9a3eb6d6b03dcb560dc045668d90113e,agriculture_livestock,horticulture_forestry,hydroponics_equipment_and_supplies,Industry,Machinery & Equipment
99e4c801c538bb790f721a762a40d3663e33e13b,agriculture_livestock,horticulture_forestry,landscaping_and_gardening_services,Land Use,Fishing & Forestry
4bb171cc8756390ccd15adc56f84dfd11fd4763d,agriculture_livestock,horticulture_forestry,logging,Land Use,Fishing & Forestry
d1698f059c0f8d16e32bae907b813300d05b89dd,agriculture_livestock,horticulture_forestry,plantations,Land Use,Fishing & Forestry
a278207d4aaaaed872cc47950eb1b2a9bbdbd603,agriculture_livestock,horticulture_forestry,plants,Land Use,Fishing & Forestry
485c007b1f88da4d90932a08d5a649ad42d1e9d9,agriculture_livestock,horticulture_forestry,preserved_plants,Land Use,Fishing & Forestry
fca37e6dde348385c8aa3110b51eac0a8d801fb1,agriculture_livestock,horticulture_forestry,sowing_and_planting_equipment,Industry,Machinery & Equipment
