clustered_id;clustered;is_product;comments;typo_correction;is_activity
f9a6bdbd923da96bfddf622795ab5dc822abc23b;profiles, self-adhesive;1;;;FALSE
2baab48ab7a19445299eb608bc67ddba38c3d4a5;oregano;1;;;FALSE
d7777961455e2f3c88ca6acaa3bb8590e2e84f57;double-ended flaps;1;;;FALSE
b780869d13bfda60b1b1e5f9389749e0737ef555;flue gas flaps;1;;;FALSE
88a90dea75496895afb0976daa7e622d11885b2d;craft frame;1;;;FALSE
1d819867a5d8d70200465118df128d8241cb638a;victorian tiles;1;;;FALSE
63d6d9c616e8bd84fe996b308ef401b58ecda985;encaustic tiles;1;;;FALSE
4f57181dcaade980555f2ce6755ca425f00658be;swordfish;1;;;FALSE
21f6ee9c5003389feef1669824784d8c0154cdfd;safety clutches;1;;;FALSE
fe72df973df161ca0077e79d2316aa8c59e53520;mechanical jacks;1;;;FALSE
0438cc769155cb1167e8f98c9621344c043e4103;extension springs;1;;;FALSE
bcc026739a984b7c2caca7bc3ed7eac7bcd1e3a2;industrial carbon;1;;;FALSE
98de6ba5c328cdcd0757c046a85547a12d23db48;short flame coal;1;;;FALSE
411586b57573ff89b19425c572196f1eacbcdb82;pellet granulators;1;;;FALSE
358ba07d6cdeb07e374507a7d65fd0b8ec8105e1;hydrogen for energy;1;;;FALSE
54daa9954dc72d18d27909de15bfe664af783606;martensitic stainless steel;1;;;FALSE
7d738a79cda5e9a9b0ebb8215ca6ff38a86e68df;ring blanks;1;;;FALSE
444091b7a252259b3d1b94bb898cf5808d1a2e5b;farm vehicles;1;;;FALSE
811e7058fc42de88073b27c7fe2f2b3413d1dac2;antiscale additives;1;;;FALSE
65552028ab0eff9de2d81860549794111111dda8;heat accumulators for thermal plants in buildings;1;;;FALSE
65915806dcfc949cb577bc0b5478edd47deaf172;energy regulators;1;;;FALSE
865123d4e6296b0848333325a471b593d47b9123;chilli (capsicum frutescens);1;;;FALSE
89cc8e61af7b2644c88079e571eb06a73f2d28de;bbq seasoning;1;;;FALSE
77cb66cae98e59bbe565073c71eb360ad7595c65;weighing-bagging machines;1;;;FALSE
49588d526e0e48758e2cc09271d2772d9d4b3116;pallet loaders;1;;;FALSE
28a7b31d11041b0c8e32ca12ce54037dc4c25603;bag folder;1;;;FALSE
76b4103ab782cca65bd4d5f50fbe564f8a1e1a31;livestock truck;1;;;FALSE
69351ea8831b0847819158b2c9afa01f58d86310;baggage trailers;1;;;FALSE
a770c86ada26c334d294135eb802e3ad5ac7882e;landing nets;1;;;FALSE
d2ab03a0e61e1f3cad8558174c669a949102eee6;carbon quality steel;1;;;FALSE
f0d40cf14ac534cbe30a7e36eb282d583fc76d33;industrial ovens for glass works;1;;;FALSE
5e95e6dcf02b4aea94a85f37fedfb230c13f86de;linden honey;1;;;FALSE
e609a8e7f83901e3e62010fcce2ed1456da391e4;automatic water softeners;1;;;FALSE
cc0ce87cc2f44c83bf0d2d096f6bcc9971db1618;gasholders;1;;;FALSE
abf331b3af02df781f1ec5ae769883457410ea5c;flap pouches;1;;;FALSE
d5d63a1c1c2431140f14484c8db46a2e3578d2c4;bags with adhesive sealing;1;;;FALSE
3ab6151ac19315d5463965361f07a1e592c8e1cf;header bags;1;;;FALSE
aa246bda60cfeb2625ce469dc5712fd6842cf4da;polybags;1;;;FALSE
d6e9180c59cce50e9e3e38606d1b31f32ef4bd15;standard bearings;1;;;FALSE
cb068fe0bb6468aedfa62af82d5cd2ac453b1ac2;tapered roller bearings;1;;;FALSE
f1e9358531594bb6665bbcd7d99de6a2531bf1ad;steel garden furniture;1;;;FALSE
9a6724836e7dd0e1225b958d555952b97acdfcb8;gym mats;1;;;FALSE
86c170666169eb007bf5514f3f5adbb22bb07c9b;hobbocks;1;;;FALSE
a32203d02e0fb87245c26286871f2eafcd80693e;beer barrels (party barrels) with integrated tap;1;;;FALSE
a54111c6ba49fbdf4e074191fd46be1ed7f32322;lined boxes;1;;;FALSE
90976fd2e6d10ab64b56d974066af8b3a27533e2;flow switches;1;;;FALSE
5794a690844975fd425c846f23900e7c67004539;dust measurement devices;1;;;FALSE
2dda9c546ba0953c799a18169029890ef54afa71;coloured envelopes;1;;;FALSE
fd2305c0b6001ea6fd6fe0e71eea7e3118b587a4;ecological envelopes;1;;;FALSE
2f7b1ac23ecca455daf5091f882d4f3761dd33cb;air circulators;1;;;FALSE
33083247d7abf9a658c50c78b59b2cfca8109438;radioactivity meters;1;;;FALSE
1462b13829e01291a44f3007bafe662b3cda8f8e;burners for waste;1;;;FALSE
883ab04a5c77ffda612e268271b2f0692930e25b;heat-proof masking tape;1;;;FALSE
bd94130ab53dbac2ddbc67dc3df2c7061f1f4207;ribbons for wrapping presents;1;;;FALSE
4fb7fa9d537b07f74f2095dd00fb57827ba97371;electric jacks;1;;;FALSE
9a3f22d4c037c45b7722f8793cc6a71d61584934;trapezoidal thread spindles;1;;;FALSE
994a4438a06651a9e0b51e540261c259a34853ef;impresora 3d niños;1;;3d printe for children ;FALSE
7c01d67c5c0a5764c05763dfaf7018ad510d146a;modelos 3d para imprimir;1;;3d models to print ;FALSE
c30228135769ef02d687c9163fcb30837c3b3d87;gas meters;1;;;FALSE
2707fc94295ad283ae41a7f7ea0a3a9ce03f1cf2;laboratory stirrers;1;;;FALSE
625ef9a72f2d94172ad17bb0b401bd2f090b8cba;cut-resistant gloves;1;;;FALSE
5ff15bfb7e4b0fd2cf9c759f6dc9203579dc3233;industrial protective gloves;1;;;FALSE
aead27aa2faa85c47ed2497fcc47c2f6733f4d40;preforms for pet synthetic bottles;1;;;FALSE
12e023d3cff1c8c7659d8d13726ed0ebe57a1eee;synthetic caps;1;;;FALSE
c250dc151590a81dc03c3a875ba6e6026313f506;hip flasks;1;;;FALSE
bcae3814b0e699bf191bd828934b97083e556591;anemometers;1;;;FALSE
d50e701ea402b2581741b8673ab0c3345357d30a;horse food supplements;1;;;FALSE
0031e86f9c900f5ef9983db5ae92a347fade2db5;fluxer;1;;;FALSE
5d94bcfedf1f81ace906b213a26325d0396869e4;disc mill;1;;;FALSE
6150b3eb8580a24bfccf04f5aba98a31160351df;jaw crusher;1;;;FALSE
cfedf5849aa76031f4480be39ad545cc50ddb801;pellet press;1;;;FALSE
cac86d4dc0f7afd785fef5d4a6aa7706160e57b4;ball mill;1;;;FALSE
516a562ea58e0168061b71ed623865d987493e59;electric fluxer;1;;;FALSE
e1387b792eaac153485f5a48cac0be3d15ffe681;ozonisers;1;;;FALSE
9eb0d4e0a26044ef5195f7f619ad0fd641aaa87d;compressed air tyre lever;1;;;FALSE
3f04dc8b6c7618770ee2b46e7ed9310f491c7fed;antivolatile;1;;;FALSE
16480ca45ce801712113d8045cb722d3e7ddd1e0;bird protection screens;1;;;FALSE
f7fdc04552b789d64b1e22326b4937d9f0637b57;pe plastic nets;1;;;FALSE
2043dac942daf8a976aa082c685e584698dc0557;bird nets;1;;;FALSE
259d2e1fa485f0113e450baad142ab412be75191;plastic nets;1;;;FALSE
38099a3699f12624ad934a9df9fe7ef4f2befd48;pneumatic tools for building renovation work;1;;;FALSE
4cb5b7a2cd3d2b299739b6620fd9bfd54905e16b;cardboard shredders;1;;;FALSE
4f7f7579c93c196a616e07106935a9ee6d0378c2;special paper;1;;;FALSE
409457cc7bc6bb95a213552965878826f658a246;ergonomic furnishings;1;;;FALSE
4d3517a888ca6af5f3448165b54bfd24b3482505;lift trucks;1;;;FALSE
1933d88bbb6ff8ee718aff5febc84b23d68b9588;bedstead slats;1;;;FALSE
dafd671ac540d36d9d527400f9014c725d86ba62;nonwovens;1;;;FALSE
d11534286e47d9fa8d51617da92e6559bf43faeb;tejido no tejido;1;;nonwoven fabric ;FALSE
27ca7e0fedb68c88d6105cadbe4b38c073ea74fe;nonwoven fabric in 100% polyester fibre;1;;;FALSE
411c18247fe92539cc02ce9c959b636d75daaad0;laminated paper rings;1;;;FALSE
d24331626a62bea653574441975d02c26444e340;shipping tubes;1;;;FALSE
ce7fc59f64ab4bb9fa8c9c7a2d81f36b0663d4a7;protective sleeves;1;;;FALSE
1f877dbed9e36f8b397dde2450353ba1bdd89f76;display tubes;1;;;FALSE
97528f00f2eeb63d5cc57d1e1f377a6419ec0e18;winding boards;1;;;FALSE
df192e235e146359ca2a87193b24c419c623cbec;cardboard reels;1;;;FALSE
2e629af2a82087d7f2fa415b0dd2e32b1a3a01fc;reading glasses;1;;;FALSE
e5426be59074fb96dfd2d4f5305484236bc10daa;women's handbags;1;;;FALSE
a9f514560ed726f7ed29be24b24eb552e8b28bb3;bioplastics;1;;;FALSE
2e074c9d7529a3272ea4656afddd35efa0406cb0;industrial railings;1;;;FALSE
6edea4dd1cd555cf8804ec45c8c83027d6322e74;hammerhead bolts;1;;;FALSE
201f4315dd6502c1ffdaf3f39c0cf6dd79f130d0;foundation bolts;1;;;FALSE
efd1049cfaf346b0e80ca94f27fab462c7a35cec;industrial nameplates;1;;;FALSE
e55fd9d9e7db0ec539649b373896835e0d605868;fans;1;;;FALSE
c84a3c300357a7cb3bd4aa15b2b04a9817dfbdae;supply meters;1;;;FALSE
68c855f52f7e479bfe4ce5b0eff6d193b8e8939a;stairs, emergency;1;;;FALSE
7ebb53816c006d89de37a035925a9bb8eb26ad9b;metal ladders;1;;;FALSE
403e029ae1663ff070cb45b7e42f9b8be143c9a3;plaster casts;1;;;FALSE
e432638f08da375c14bbdc365bf900f04c54e6e4;acoustic insulation - materials;1;;;FALSE
99fc282eeaba85c89cfcdad8e7ab4baf25a5ef7e;cork plugs with customised caps;1;;;FALSE
565414638ea106041f58dd8ff283ab044136591c;electric boards for water treatment plants;1;;;FALSE
ee096e633837bab1b8ae8b15531cd235d968986e;mittens;1;;;FALSE
f270375c39553cf61c33c329e7c15061dcb1f57d;firefighting gloves;1;;;FALSE
5a3e3ec11ecc281dc927c565003e9765c0777c5b;protective gloves;1;;;FALSE
cdaf1d895362cbdc2bf288552a997acd193742bf;sports gloves;1;;;FALSE
6059e43a661cbfd09eff217eb88bf20e57ac9b10;perfume oils;1;;;FALSE
2654cc9620ae647631d1cac6115f9a34774f6fd7;flavourings for oral hygiene products;1;;;FALSE
3a5ddf6ba080157fd153e3ecf997030f24b5e100;fragrances for the wellness sector;1;;;FALSE
4aaf32bf0e2ac085fe46bae4b606a0b66022ee58;peppermint oils;1;;;FALSE
bdeacab8585b4abe9e87958d0913a2714ae40dd5;angled flanges;1;;;FALSE
16361448d9e789c01ad7d41024ef3552dbec63ca;round blanks;1;;;FALSE
f566ab44e7e390e098cd2870ac317a77e05bf36b;stiffening rings;1;;;FALSE
558ea30dcb67094d08c54cde82af11518c896049;garden strimmers;1;;;FALSE
727c0763358537b6dc1202fbb7d36b25f9803f56;professional freezers;1;;;FALSE
012d3146ca23bee0e4a28a48a340402368e0e9ab;reduced mobility lift;1;;;FALSE
c109fc160643c2fb184d9d4ee552a8fbc6bde733;frollino;1;;;FALSE
ee93be7b3b08f4d0f31d16240d352b777f687e57;tequila;1;;;FALSE
7120fe52a44a72774e25dd6e7118d0773bf82e37;bowler hats;1;;;FALSE
3cb11eeb0ba70b3ac1c0a71a683669f61e4b84d0;french meats;1;;;FALSE
86774b85475037a2fb8c5ac85434e4408ff85432;espresso cups;1;;;FALSE
647ec4a0f91c40e9133f1a636c4f11d50a4f2d41;sweet wine;1;;;FALSE
8b7f87d85fc2f1010fdbb7fd4a5893c212c6c12e;mopeds;1;;;FALSE
455742ec1d2c88da318e8c62d6eb4930c8a27822;ceramic oven dishes;1;;;FALSE
8db8ca1c3e4281cb330bf694990a8e92217fa695;creative plates;1;;;FALSE
8894351a4433d547dd50b082612db630c2323633;unprocessed sea salt;1;;;FALSE
205cfe0002d260e8c0d3d6cc59f1e3ec87c61a45;customised plastic labels;1;;;FALSE
d5f67d4f6cac0ba5dd5abdbdd662c9c094398377;smoke extraction cabinets;1;;;FALSE
7f301d0a55218fca4c831c51f4ce65e18a8c6cb4;firebreak doors;1;;;FALSE
97bde02f1043ac76e7687bec5052f3a3410da91b;fragrances for candles;1;;;FALSE
a9513fc87c38671e0c54982e3315008d368c4963;essences for candles;1;;;FALSE
02aabd7f065659ca3a101d93f2277dcfe4dbbf13;cigarettes;1;;;FALSE
59409aa7fe1da28b84a75c5f79a2e0ccbd8df756;shredded tobacco;1;;;FALSE
63cd0d5ba8d82a910c269793c5369511491e07fa;groundnut oil;1;;;FALSE
4e753efc505197bcc0a0aebfb3eeceba053d2e37;omega-3 vegetable oils;1;;;FALSE
586384f8025d7cc3f2015abcbae9cb543e0fc765;vegetable oils, cold pressed;1;;;FALSE
de381e1067a5aa5bac7a2ad7c783d5dcf68b9afd;waterproofing membranes;1;;;FALSE
a3bf4ee5a4edbdf56d71188bc55b05732e7488e0;waterproofing geomembranes;1;;;FALSE
3517fcf4bf81eef91c63c38e768427463cbe368c;lithium-ion accumulators;1;;;FALSE
a8257d1aebf1e57c1d4da2e28d237e7c230f9e70;backup memory battery;1;;;FALSE
59672b3eacd9708e3397280feb390c89d9d746ce;batteries for industrial vehicles;1;;;FALSE
8f0bd6b9f927ec9f8d6e8e8cfed4c7d2403e0571;copper pots;1;;;FALSE
94cbbe8314c6c24a3c9a7f2d112444c18c15c4c6;sawmills;1;;;FALSE
ceeef1767504694f445d427dfb72514b7ce48666;perfumed blends;1;;;FALSE
0f44d3b8661a3a2f0f8ca07990b77ecf1962f81b;thread-cutting - machine tools;1;;;FALSE
219342d7b20eadcb185308f5f004d0ddb1feb18d;incubators - livestock;1;;;FALSE
3b9a6663600ec2f47701d5f43433d97425af9f68;electrolysis machines;1;;;FALSE
d47533781bec5394290fce8dc2d9534651cc6a88;lifts with automatic doors;1;;;FALSE
b1d9b2d0517cb9655ea1465bff830690b636a0ca;in-plant freight lifts;1;;;FALSE
3201d3444268bc5692d0030f9b30e478932d8394;custom made kitchens;1;;;FALSE
957ed35a11dd973f50fecfc8b2a2f2cd7ebe47b2;pasteurisers;1;;;FALSE
f4ef265c9f98e269cde9ecc8444dfcb6dc27275f;bread flour;1;;;FALSE
1cc9bb60ab65b5c284a6f806df1349b0b6cb5896;lead-acid batteries;1;;;FALSE
f10f93924a14506c31ab6d5f7985a209572510ec;gel batteries;1;;;FALSE
ab5618ddd0f504699a21287a3577a0cdc76e3446;garden tractors;1;;;FALSE
1c5d367ae2772a3cc8d148d1392ffbdb22dda9fd;sachets with extendible gussets;1;;;FALSE
9b6ef5a1a499923ea7c52002ec03583cd27287ea;tags;1;;;FALSE
8899313651a3858d9ba9e50ddf1689c89c140fe2;woven labels;1;;;FALSE
e44dd3477d997a6df88f45717e5bc405f5a74c03;microwave meal trays;1;;;FALSE
1ea613d8b624107dc5ca0f2d0c448f63cdccb2d3;personalised stickers;1;;;FALSE
750adfbd73f818012bba2ee41689ceecfa7ba927;pressure sensors;1;;;FALSE
4df0bc53c47d4fc90c0499c2a954ea4d8adb44f6;car bulbs;1;;;FALSE
cc47fe700a2345747e1755652dc039db515f6661;pressure devices;1;;;FALSE
8a8c48ca8d474f21a3f3f4ff695de94d8fb6da8d;air-borne radioactivity monitors;1;;;FALSE
3ffa97135618ef825fb9da2e372daeb2ed035241;small powered farm machines;1;;;FALSE
c1b6345a0c7331d5e4e55c6355d495b629412389;cutting bars for motorised cultivators;1;;;FALSE
c1500b7861f8a007fa8cd3e696e6fe37a107e8b8;ceramic terracotta;1;;;FALSE
9dac5e8da59b69547890e631d017233419f81df2;matchboard;1;;;FALSE
8146877d9943b57cde18773a3303389ca62dc53b;clippers;1;;;FALSE
8801f4e43e49bd3910d63666952ec6c42615bf95;linen - plants;1;;;FALSE
442a2e9211c93f9dae519ddb889f9ae2d253000f;articles for horse shoeing;1;;;FALSE
b4feb85959a7a0e6e5b5cca512a40dd682353759;metal alloys;1;;;FALSE
3243c6447f7201df5a78acafcea9eb7c82dccab8;radial seals;1;;;FALSE
3d0fb971448bf6899729d6f0fa86ceedea080d18;hydraulic watertight seals;1;;;FALSE
8b17ad0f4f88eb854293d356291468719334ccba;aluminium cattle trucks;1;;;FALSE
758d8f060b39a67bc8ee3599c4ff2de98d1f1373;log splitters;1;;;FALSE
3e7c4c119e977bb8e1a430cf655ca74355e0f856;pure butter brioche;1;;;FALSE
521e7c6c49876f6b03078433888afdfffb0d0cd9;curved glass;1;;;FALSE
9b985da98c8ac137418dd15cec1fb12ead9fbf32;glass panes for refrigerated display cabinets;1;;;FALSE
8ef8b5f4f4557545459629530d87a7bbd19c2a48;electric lifting cylinders;1;;;FALSE
37a5d32f6a9b6e7e8482e00aa5038edc5571b5db;disinfection tunnel;1;;;FALSE
bbba78766fbfc628a56025659037988b1f158195;air sterilizer;1;;;FALSE
94e63fc6ce7c76f6ab6f6d2386025a38726d89d8;automatic nano fogger;1;;;FALSE
f6457f2b3283ebfcdb4fab19250cf4318c893bc1;automatic disinfecting tunnel;1;;;FALSE
e9426e411e122bdcf3863e87ef2175178b177c28;loop fasteners;1;;;FALSE
94b1f2840ffdd3abef5b575776655d7bbd377386;photovoltaic cell;1;;;FALSE
26c141188725db92fbc9792da83cd46ac7fc7b43;dishwashing machines for institutions;1;;;FALSE
ad11c8437d93422538c77c2bd11321a4f32f8547;processed milk;1;;;FALSE
de37813a76e994f9ad9d8f5ab422b07ce4147cec;main gates;1;;;FALSE
52736b424bd2502c8bedc05b1ad57d47cb6df952;casks, metal;1;;;FALSE
349d06562807528fcfe89c4160dfd35e50b1914a;men's perfumes;1;;;FALSE
1f9246a88a9ee827d425905d8fc102b95064b110;natural perfumes;1;;;FALSE
1de14b436bdf7c7435327925db2658346c6783ea;deodorants;1;;;FALSE
38348898940345a76e9d2625c0081e85edd34ccc;pizza sauce;1;;;FALSE
bf4e6644ff84c884dc8636ea902ffe5042957731;frozen pasta products;1;;;FALSE
79642098686200f32c73c1864d1c9eb941ab4046;pitons;1;;;FALSE
1f1ba4b4cfe27831cf91143ed4e49618b3e16c12;key-rings;1;;;FALSE
4d00ee0dfa9d01dc7f28a79236ddd89e5be56957;carnival costumes;1;;;FALSE
d14cd401c5a72a005e5e417d49e738acab864aef;glass cabinets;1;;;FALSE
9cfb455e8c6075e788dcec7a4c45d538cb49a389;garden tables;1;;;FALSE
a3d8c6263abbb3c239c275ba4e369a1c0b179370;bank vaults;1;;;FALSE
8209e2123d1be89d8cb4c27a374756b8fe722487;wine cellar air conditioning;1;;;FALSE
dc4e2becf638f6d21012603c890b0ffb98bd80f2;nutrients;1;;;FALSE
73a04e7dba4dfacd6d25a72bb726d13740f06e35;rectractable covers;1;;;FALSE
eb4e29d2d3a59f56340b5f2fa31821f0569d6eda;glass containers;1;;;FALSE
97a1d71b0eeb3c091f6e04688ef8538d1cc66a26;enginered veneer;1;;;FALSE
a76bcc14aca005516480e9d5645f2f56465f1f4f;natural veneer;1;;;FALSE
714ca980d33b752e5a6dceee3e836c82fb8349ac;sostenible veneer;1;;;FALSE
ddc53c77509af8f53c30a0a537c73f7049c861e9;yellow pollen;1;;;FALSE
c773ee00d16777a14ef455d5dd7a0351d7c55ba2;dry pollen;1;;;FALSE
074b57dd3d19b4fb713a1e8625dc0e2508192e22;fresh frozen pollen;1;;;FALSE
38008891e24888b7aac8bc086acfdfcaf3ca4f39;orange honey;1;;;FALSE
5411b38187f48eec51e243f2bcea7286f0db4235;sunflower honey;1;;;FALSE
66914658675028210948a3a02b7d599d1e29a4cd;lunches for functions;1;;;FALSE
6ce2df6eabb3b18eb24f3bff3765dcba4b10a350;dropper bottles for essential oils;1;;;FALSE
b469afc391c4d4dee0e5b763db0a94fe15fb5fbc;pehd bottles;1;;;FALSE
ea2d9bffb0adb60c5a6ae07f304e044f4605d308;gastroscope;1;;;FALSE
27f0f08b230c6596ad8252eae8258a71ef7ff8b5;colonoscope;1;;;FALSE
d20abb37daa664d576f04b1003fee9a6ddb94b11;bronchoscopes;1;;;FALSE
412e5092027b54237f2baf4081e7955f4586ce81;heat barrier frames;1;;;FALSE
aac86b2cce28790361047af00d45d1fb9bc6a660;sailing ships;1;;;FALSE
3f30e80deadb63754ab7800a5dd0e66aed5e1cd6;weighing bins for agriculture;1;;;FALSE
d6e7a8ea9418d93c80f99671363e66c55e69bba9;industrial cellulose;1;;;FALSE
c87ca7250f5f84f4171087ac3bd1a8a72dce7e42;waste baskets for garbage;1;;;FALSE
b8e05c8444678b20d61dd6b8beec796226db193b;exotic plants;1;;;FALSE
649b152e77fbeaad1f12c63b16e25bede4d6dd24;ultrasonic generators;1;;;FALSE
5d5f1b55f530ee98a76a5c420d5d8aeb6d6a795e;ultrasonic components;1;;;FALSE
cf31066075924f62957dc8953dfba26e23deb83e;ovens, wood-burning - professional;1;;;FALSE
eecb4d7813db7f646db6d84f72f55676d5346e1c;industrial food grade mill;1;;;FALSE
175ceee42ea3f45a89ad84f298abfeccf096b69b;terrycloth;1;;;FALSE
13380631ad9239e697c86d1aab2f8285936de3b0;plant textile fibres;1;;;FALSE
d7b3c5ae9354717106a28803ccc7110908aa4af0;wall heating;1;;;FALSE
3f3fdbba1523057785dc5d233ad453f01b87e57a;natural stone interior furnishings;1;;;FALSE
98af1cbf9b10bad91168ea7829a7660d7cb95e40;wall-mounted infrared radiator;1;;;FALSE
bf03d59d5e3c66062af2260e522c8dae9f361007;wire racks;1;;;FALSE
c1584e4c7df31886cc6662b009146a4a9f0b6d03;polyester screens;1;;;FALSE
c041d2e4ed31b9b2b03e7616f807b916d7f5ef22;polyurethane moulds;1;;;FALSE
2ca4af6a77c5cbcdd97102e167587654388a564d;linings - fabrics;1;;;FALSE
bfbb614de5c959e2901c1dca18c165391dba2536;textile dyes;1;;;FALSE
dd5c720f6fb4a28285cedf7dceb932e861b3de2f;functional dyes;1;;;FALSE
4a3ef363810024a749b7ca80f8a22a29b4dc2951;dyes for leather goods;1;;;FALSE
f58098ea57231ae09f7075b650a854b9167d737e;dyes for metal;1;;;FALSE
a49eab43ce27e1698e35420571f69307cac571f7;customised beakers;1;;;FALSE
86ca950f28a7578aa3dc07042f73f87348af1e52;electrical isolation meters;1;;;FALSE
431ebb969c4ca342c5397d90dd5fdf129276907a;small titanium parts;1;;;FALSE
91f06131ee1d2fd34efefd9e6170657afdff65db;tungsten;1;;;FALSE
5fb5a9e650d34ab1156b56acff4c63eae81fd13a;tungsten products;1;;;FALSE
bada19a17b86234ca21377e07317132fadfb853f;beryllium;1;;;FALSE
2e87e297386f709062dd3ac856b3f4f9fa3495a3;titanium semi-finished products;1;;;FALSE
3dd8d7480514d415a98bf13a208ad0b7cf474f9c;crutches;1;;;FALSE
f2f9c3133c4bc1bde344a6b856eac1973bce4d61;tiles for pools;1;;;FALSE
e1b0b29447200f3a5193ad6b0584fc1d2142b6a3;outdoor tiles;1;;;FALSE
d4b8aad6367f0404612fca9536a815860f3ce9ed;radiometer;1;;;FALSE
8c158977ee029434eb6cfe277a5b35c3e07bc8b4;customized bags;1;;;FALSE
8e6b338477edc87f903e3a44ea0a3df57cfa6327;industrial anti-corrosion products;1;;;FALSE
56ebebea27f5b39090b9b8f2cc42f853812c73f1;long-term corrosion protection;1;;;FALSE
ef4bfd1e6d278f6bc7d4a478f02be2cb9581a0a5;amber;1;;;FALSE
b29bd83795d758f9cd0798d22e2198eabbc268a1;pressurised water floater;1;;;FALSE
8f5d43f35e3ed54b398eb17619b153875bd4b0a8;chimney flues, residential;1;;;FALSE
32729453b41169fab789f861e1e25a42298952f4;chimney flues lined in stainless steel;1;;;FALSE
767a6ab758f9b86e7ab226525831dc980bbd8ce5;brass chimney flues;1;;;FALSE
5a2912535a2605f9db110a3111067b906cb613bb;cleanroom wiper;1;;;FALSE
36b305f8bcfe3e9d36c0ee20843d707c34ea5a33;disinfectant wipes;1;;;FALSE
7bbd706b8922a6d8d2051062e2f5b216e64a902d;multi-surface antibacterial wipes;1;;;FALSE
ae9755d71a4999c6430d8993d2c8981e306e0f08;technical wet wipes;1;;;FALSE
48d73a4a55e0554df414ff735bd43b99923a9cbb;made-to-measure lounge furniture;1;;;FALSE
e5c7d203d8d22ae6ab4a607970c715a129a592f5;whipped cream;1;;;FALSE
2efd163975aaa5d0af04c0fd2f1f3cb11d508da8;exotic fruit flavour;1;;;FALSE
29de36cabdf43ddd19b2e80eb597cb233b9bce84;seamless cream charger cylinders;1;;;FALSE
aa9659e64a03db534d86acc92eb34377448b7d43;cream siphon;1;;;FALSE
0bc59ef8d4ddc4c7bef40c08214567b529d42466;camellia seed oil;1;;;FALSE
fea88bb3e681c5c152d6e75f55b4d5d0017c9d1b;inlaid locks;1;;;FALSE
e83b471b51f32e369e562248a2eb9262675438b6;retractable blade;1;;;FALSE
8ff5a91a7d586fe2665ac6936931ad6c594ae234;plastic film bags;1;;;FALSE
93d41b83e787c03da58fa0848b9524ca11cea5c9;disposable coats;1;;;FALSE
1503c3f4158b4ea81f05ecaa4f35f93931772382;type 0 common wheat flours;1;;;FALSE
b8ee82b8e5d7b3017fb5437a5d8b3db90e8dd112;rye flours;1;;;FALSE
d0998c9d9f5eaf308ca531ee88c4c714b78f3b04;hen egg;1;;;FALSE
fddf7ed8356419fe6a380cb25cdbe590c7af59c3;flavourings for cooking;1;;;FALSE
74da0ee59ac2c3eb024000ba6cc80a40b4ffde8e;high intense sweetener nh-dc;1;;;FALSE
e32876bf48144045ceac146ee5101b7e150b49c7;citrus bioflavonoids;1;;;FALSE
05c4b046fd586168ab83f438a9042c2ea28b301e;recycled polyethylene terephtalate;1;;;FALSE
96b03a5f5088e16217a799d556fb43be0e799cd0;wallpaper made from silk;1;;;FALSE
7e9219a0599eae1d9601883f894b4fbe60870586;can;1;;;FALSE
36047adfc15a3866e8d534bf0e6c9f5cdbd32452;spark plugs;1;;;FALSE
1361a18985c5272debcc31130c6c4f82b85673b9;argan anti-age cream;1;;;FALSE
6019993e1f7e5366e3d770132495136350869bc1;cocktail snacks;1;;;FALSE
41fbe92ae84873f360cc58c9ec41710a29728ad1;containers for cosmetics;1;;;FALSE
a978afe7d03d7a73cd4845b9020628c9df6ab602;vaporiser;1;;;FALSE
561982040b32a1536818211e78abffac4fa5f698;lawn aerators;1;;;FALSE
976f3272dc7780226627a31195275867225c3948;lawnmowers;1;;;FALSE
7d3025f7b49687d6b12801c46c8feaeb8fdc2a51;serviettes;1;;;FALSE
19d5b9b968363e90998fc19797a93a3c29c4a059;cnc parts;1;;;FALSE
5f155fb88b38283bc169feea7ef9a38146b8c25a;tipping vehicles;1;;;FALSE
0b013c0388453e997d4bd6345afd30583274ba6e;sliding elements;1;;;FALSE
0a745826aff214500467bb124ea129ccb82d191e;aluminium cases;1;;;FALSE
b0ed81922dfc124df0c22106fed0dd4dc7407a85;customised cases;1;;;FALSE
af790ac2d9c41a631b1f8478d1d725ffb4ad9478;oem cases;1;;;FALSE
0985f3c607aa65a052fdd9a11d6f0e20d83da85a;small aluminium cases;1;;;FALSE
9f4b073ddc7fb574669c64e5431947c76489c6d5;fieldwork cases;1;;;FALSE
de47289a97bfc441b83b7f37bc9701ca27951eb9;demonstration cases;1;;;FALSE
bb5719f632206243c227dc5980a5c111b3150a12;leaven;1;;;FALSE
728bf2f6aadb0582e683fed0b832e6fe409b4f11;loam;1;;;FALSE
19f9f21be470092ecd67f478ecb73502892542d8;lumber, planed;1;;;FALSE
a8f87f2a7fa78e57858191776f257375e5943d3f;flounder;1;;;FALSE
aa5a4ac90b59154834423d1789d4c950b5a372a1;adhesive flap;1;;;FALSE
7be55eb68491f7fbfb72c364405e0da5deddb654;crisps;1;;;FALSE
31216940d23924a5761bff2a101893cfccfc625d;processors;1;;;FALSE
166968706afeafb5a33bec77f6c2ab3cb819272c;silent fans;1;;;FALSE
44724b5432c6a754b6457e915356420935e81079;household fans;1;;;FALSE
aede024607db9a5843cfb405fe0f492964d663e9;led downlights;1;;;FALSE
